GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
SA_0000001462,"Alcohol use disorders (15+), 12 month prevalence (%) with 95%",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-use-disorders-%2815-%29-12-month-prevalence-%28-%29-with-95-,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,,16.1,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,25.795432,25.8 [24.1 - 27.4],24.1458015,27.4450625
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,15.64109368,15.6 [11.2 - 20.6],11.23014931,20.569688649
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,12.91986849,12.9 [9.4 - 16.8],9.431685445,16.82132782
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,9.4151646,9.4 [8.4 - 10.6],8.3752643,10.5695991
SA_0000001761,National guidelines for the prevention and reduction of alcohol-related harm in schools,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/national-guidelines-for-the-prevention-and-reduction-of-alcohol-related-harm-in-schools,2016,2016,2016,EUR,Europe,CHE,Switzerland,,,,,No,,
SA_0000001821,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-unrecorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-with-95-ci,2020,2020,2020,EUR,Europe,CHE,Switzerland,,,,0.645149133,0.6 [0.2 - 1.3],0.196209428,1.292580914
SA_0000001834,Percent of all DALYs attributable to alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percent-of-all-dalys-attributable-to-alcohol-%2815-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,2.681001629,2.7 [1.8 - 3.8],1.800647417,3.765873811
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,30.985916719,31.0 [22.7 - 39.9],22.650213143,39.927104009
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,47.8932955,47.9 [45.7 - 50.0],45.7472255,50.0393656
SA_0000001843,"Alcohol-attributable DALYs lost from all causes (all ages), (number)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-attributable-dalys-lost-from-all-causes-%28all-ages%29-%28number%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,94746.062065878,94 746.1,,
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,14.53552771,14.5 [10.6 - 18.7],10.59289391,18.66887998
SA_0000001818,"Alcohol, total  (recorded + unrecorded) per capita (15+) consumption, projections",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-total-%28recorded-unrecorded%29-per-capita-%2815-%29-consumption-with-95-ci-projections,2025,2025,2025,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,10.559876584,10.6 [7.4 - 13.7],7.39312048,13.726632689
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1999,1999,1999,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.12,0.12,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1984,1984,1984,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,7.29,7.29,,
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2002,2002,2002,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,86.6357736,86.6 [85.9 - 87.4],85.9236835,87.3764875
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,10.14,10.1,,
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-%28recorded-unrecorded%29-alcohol-per-capita-%2815-%29-consumption,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,10.620954124,10.6 [8.8 - 12.4],8.837826667,12.411895254
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-%28recorded-unrecorded%29-alcohol-per-capita-%2815-%29-consumption,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,10.899530212,10.9 [9.1 - 12.7],9.114020018,12.725067654
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1971,1971,1971,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,14.77,14.77,,
SA_0000001414,"Alcohol, former drinkers (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-former-drinkers-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,10.2591654,10.3 [9.6 - 10.9],9.6493247,10.9036664
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1989,1989,1989,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,2.28,2.28,,
SA_0000001762,National guidelines for alcohol problem prevention and counselling at workplaces,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/national-guidelines-for-alcohol-problem-prevention-and-counselling-at-workplaces,2016,2016,2016,EUR,Europe,CHE,Switzerland,,,,,Yes,,
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-%28recorded-unrecorded%29-alcohol-per-capita-%2815-%29-consumption,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,10.581501472,10.6 [8.9 - 12.4],8.85125897,12.425354462
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1994,1994,1994,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,5.96,5.96,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1975,1975,1975,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,14.28,14.28,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1982,1982,1982,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,4.42,4.42,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,25.6883554,25.7 [23.9 - 27.5],23.8916195,27.4850913
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2006,2006,2006,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,20.3163967,20.3 [19.3 - 21.4],19.2788345,21.3539589
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,39.436881201,39.4 [27.5 - 52.5],27.480411337,52.462647594
SA_0000001769,National systems for monitoring alcohol consumption and harms,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/national-systems-for-monitoring-alcohol-consumption-and-harms,2016,2016,2016,EUR,Europe,CHE,Switzerland,NATIONALSYSTEMTYPE,NATIONALSYSTEMTYPE_SA_NST_ALCOHOLCONSUMPTION,alcohol consumption,,Yes,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,48.3171872,48.3 [46.1 - 50.5],46.1450657,50.4893086
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,19.7643471,19.8 [18.5 - 21.0],18.5289788,20.9997154
SA_0000001833,"Alcohol-attributable DALYs per 100,000 people (age standardized)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-attributable-dalys--age-standardized-rates-%28all-ages%29--per-100-000-population,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,1672.917280051,1672.9 [1394.3 - 1912.1],1394.258782945,1912.090249429
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1974,1974,1974,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,2.8,2.80,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,13.1824279,13.2 [11.8 - 14.7],11.7781703,14.7254974
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1985,1985,1985,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.3,0.30,,
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-%28recorded-unrecorded%29-alcohol-per-capita-%2815-%29-consumption,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,11.09307628,11.1 [9.4 - 13.0],9.408389295,12.968481282
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,10.0706685,10.1 [9.2 - 11.0],9.161444,11.0303043
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,80.2323031,80.2 [79.2 - 81.3],79.2136347,81.2595137
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,13.560729188,13.6 [9.4 - 18.3],9.370913237,18.348129985
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,80.2299353,80.2 [79.0 - 81.4],79.0017694,81.4042579
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2006,2006,2006,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,3.22,3.2,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,9.06,9.1,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1994,1994,1994,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,3.77,3.77,,
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,86.4614556,86.5 [85.6 - 87.3],85.5819639,87.3300906
SA_0000001819,Heavy episodic drinking (youth 15 -19 years) past 30 days (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/heavy-episodic-drinking-%28youth-15--19-years%29-past-30-days-%28-%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,58.6,58.6 [55.4-61.6],55.4,61.6
SA_0000001823,"Alcohol, tourist consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-tourist-consumption-%28in-litres-of-pure-alcohol%29,2005,2005,2005,EUR,Europe,CHE,Switzerland,,,,-0.04876624,0.0 [-0.2 - 0.1],-0.221585476,0.124209545
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1998,1998,1998,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,11.07,11.07,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,6.562159,6.6 [6.0 - 7.1],6.0043254,7.0930192
SA_0000001414,"Alcohol, former drinkers (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-former-drinkers-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,9.1776187,9.2 [8.6 - 9.8],8.5624744,9.7777356
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,8.85,8.8,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,13.3425367,13.3 [12.5 - 14.1],12.5429416,14.1421319
SA_0000001823,"Alcohol, tourist consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-tourist-consumption-%28in-litres-of-pure-alcohol%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,,,,-0.025953829,0.0 [-0.2 - 0.1],-0.155965928,0.101527956
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1969,1969,1969,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,14.65,14.65,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2022,2022,2022,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,1.51,1.5,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1984,1984,1984,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,2.56,2.56,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,2.81,2.8,,
